id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,limit_setting,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
421688,1,1,0,0,spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/,,,114,https://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,https://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,https://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,wss://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
511,1,0,0,0,speed1.asia.edu.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,114,http://speed1.asia.edu.tw.prod.hosts.ooklaserver.net:8080/hello,http://speed1.asia.edu.tw.prod.hosts.ooklaserver.net:8080/download,http://speed1.asia.edu.tw.prod.hosts.ooklaserver.net:8080/upload,ws://speed1.asia.edu.tw.prod.hosts.ooklaserver.net:8080/ws
421689,1,0,1,0,fm-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.6736,24.1477,0,0,云测节点-TW,http://www.speedtest.cn/,,,113,http://fm-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/hello,http://fm-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/download,http://fm-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/upload,ws://fm-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/ws
404354,1,0,1,0,tc-speedtest-1.twmbroadband.net:8080,TW,台湾,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,114,http://tc-speedtest-1.twmbroadband.net:8080/hello,http://tc-speedtest-1.twmbroadband.net:8080/download,http://tc-speedtest-1.twmbroadband.net:8080/upload,ws://tc-speedtest-1.twmbroadband.net:8080/ws
427827,1,1,1,0,qw-tcspt2.wifly.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.6747,24.1632,0,0,云测节点-TW,http://www.speedtest.cn/,,,112,https://qw-tcspt2.wifly.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://qw-tcspt2.wifly.com.tw.prod.hosts.ooklaserver.net:8080/download,https://qw-tcspt2.wifly.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://qw-tcspt2.wifly.com.tw.prod.hosts.ooklaserver.net:8080/ws
424234,1,0,1,0,centos.ctranstech.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.9605,23.6978,0,0,云测节点-TW,http://www.speedtest.cn/,,,630,http://centos.ctranstech.com.prod.hosts.ooklaserver.net:8080/hello,http://centos.ctranstech.com.prod.hosts.ooklaserver.net:8080/download,http://centos.ctranstech.com.prod.hosts.ooklaserver.net:8080/upload,ws://centos.ctranstech.com.prod.hosts.ooklaserver.net:8080/ws
421693,1,0,1,0,centos.ctranstech.com:8080,TW,,中国台湾,1,,120.9605,23.6978,0,0,云测节点-TW,http://www.speedtest.cn/,,,630,http://centos.ctranstech.com:8080/hello,http://centos.ctranstech.com:8080/download,http://centos.ctranstech.com:8080/upload,ws://centos.ctranstech.com:8080/ws
317,1,1,1,0,tyv3-1.speedtest.idv.tw:8080,TW,台湾,中国台湾,1,中华电信,121.2239,25.0764,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,31,https://tyv3-1.speedtest.idv.tw:8080/hello,https://tyv3-1.speedtest.idv.tw:8080/download,https://tyv3-1.speedtest.idv.tw:8080/upload,wss://tyv3-1.speedtest.idv.tw:8080/ws
404319,1,0,0,0,fetzl1.seed.net.tw:8080,TW,台湾,中国台湾,1,远传电讯,121.2054,24.9722,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,33,http://fetzl1.seed.net.tw:8080/hello,http://fetzl1.seed.net.tw:8080/download,http://fetzl1.seed.net.tw:8080/upload,ws://fetzl1.seed.net.tw:8080/ws
318,1,0,0,0,fetzl1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,远传电讯,121.2054,24.9722,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,33,http://fetzl1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,http://fetzl1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,http://fetzl1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,ws://fetzl1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
427289,1,1,1,0,nty-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.301,24.9936,0,0,云测节点-TW,http://www.speedtest.cn/,,,24,https://nty-speed.kbro.com.tw:8080/hello,https://nty-speed.kbro.com.tw:8080/download,https://nty-speed.kbro.com.tw:8080/upload,wss://nty-speed.kbro.com.tw:8080/ws
421675,1,1,1,0,seednet-ty1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.297,24.9934,0,0,云测节点-TW,http://www.speedtest.cn/,,,24,https://seednet-ty1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://seednet-ty1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://seednet-ty1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://seednet-ty1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
421674,1,0,1,0,nty-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.301,24.9936,0,0,云测节点-TW,http://www.speedtest.cn/,,,24,http://nty-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/hello,http://nty-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/download,http://nty-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/upload,ws://nty-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/ws
421666,1,0,1,0,yjl-speed.twmbroadband.net.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,http://yjl-speed.twmbroadband.net.prod.hosts.ooklaserver.net:8080/hello,http://yjl-speed.twmbroadband.net.prod.hosts.ooklaserver.net:8080/download,http://yjl-speed.twmbroadband.net.prod.hosts.ooklaserver.net:8080/upload,ws://yjl-speed.twmbroadband.net.prod.hosts.ooklaserver.net:8080/ws
427326,1,0,1,0,yjl-speed.twmbroadband.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,http://yjl-speed.twmbroadband.net:8080/hello,http://yjl-speed.twmbroadband.net:8080/download,http://yjl-speed.twmbroadband.net:8080/upload,ws://yjl-speed.twmbroadband.net:8080/ws
427459,1,1,1,0,yjl-speed.twmbroadband.com:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,https://yjl-speed.twmbroadband.com:8080/hello,https://yjl-speed.twmbroadband.com:8080/download,https://yjl-speed.twmbroadband.com:8080/upload,wss://yjl-speed.twmbroadband.com:8080/ws
427946,1,0,1,0,server-14692.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,487,http://server-14692.prod.hosts.ooklaserver.net:8080/hello,http://server-14692.prod.hosts.ooklaserver.net:8080/download,http://server-14692.prod.hosts.ooklaserver.net:8080/upload,ws://server-14692.prod.hosts.ooklaserver.net:8080/ws
428015,1,1,1,0,gvc-speed.twmbroadband.com:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,https://gvc-speed.twmbroadband.com:8080/hello,https://gvc-speed.twmbroadband.com:8080/download,https://gvc-speed.twmbroadband.com:8080/upload,wss://gvc-speed.twmbroadband.com:8080/ws
421672,1,0,0,0,speed.wdtcinfo.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4458,25.0111,0,0,云测节点-TW,http://www.speedtest.cn/,,,11,http://speed.wdtcinfo.com.prod.hosts.ooklaserver.net:8080/hello,http://speed.wdtcinfo.com.prod.hosts.ooklaserver.net:8080/download,http://speed.wdtcinfo.com.prod.hosts.ooklaserver.net:8080/upload,ws://speed.wdtcinfo.com.prod.hosts.ooklaserver.net:8080/ws
427438,1,1,1,0,mct-speed.twmbroadband.com:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,https://mct-speed.twmbroadband.com:8080/hello,https://mct-speed.twmbroadband.com:8080/download,https://mct-speed.twmbroadband.com:8080/upload,wss://mct-speed.twmbroadband.com:8080/ws
427963,1,0,1,0,gvc-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,487,http://gvc-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/hello,http://gvc-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/download,http://gvc-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/upload,ws://gvc-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/ws
421670,1,0,0,0,tstarntp1.vibo.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4458,25.0111,0,0,云测节点-TW,http://www.speedtest.cn/,,,11,http://tstarntp1.vibo.net.tw.prod.hosts.ooklaserver.net:8080/hello,http://tstarntp1.vibo.net.tw.prod.hosts.ooklaserver.net:8080/download,http://tstarntp1.vibo.net.tw.prod.hosts.ooklaserver.net:8080/upload,ws://tstarntp1.vibo.net.tw.prod.hosts.ooklaserver.net:8080/ws
427476,1,0,1,0,yjl-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,http://yjl-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/hello,http://yjl-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/download,http://yjl-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/upload,ws://yjl-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/ws
427445,1,0,1,0,mct-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,http://mct-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/hello,http://mct-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/download,http://mct-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/upload,ws://mct-speed.twmbroadband.com.prod.hosts.ooklaserver.net:8080/ws
421669,1,1,1,0,sb-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4458,25.0111,0,0,云测节点-TW,http://www.speedtest.cn/,,,11,https://sb-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/hello,https://sb-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/download,https://sb-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/upload,wss://sb-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/ws
427940,1,0,1,0,gvc-speed.twmbroadband.net:8080,TW,,中国台湾,1,,121.4628,25.017,0,0,云测节点-TW,http://www.speedtest.cn/,,,9,http://gvc-speed.twmbroadband.net:8080/hello,http://gvc-speed.twmbroadband.net:8080/download,http://gvc-speed.twmbroadband.net:8080/upload,ws://gvc-speed.twmbroadband.net:8080/ws
322,1,1,1,0,ntpv3-1.speedtest.idv.tw:8080,TW,台湾,中国台湾,1,中华电信,121.4458,25.0111,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,678,https://ntpv3-1.speedtest.idv.tw:8080/hello,https://ntpv3-1.speedtest.idv.tw:8080/download,https://ntpv3-1.speedtest.idv.tw:8080/upload,wss://ntpv3-1.speedtest.idv.tw:8080/ws
421665,1,1,0,0,seednet-ntp2.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4618,25.0114,0,0,云测节点-TW,http://www.speedtest.cn/,,,10,https://seednet-ntp2.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://seednet-ntp2.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://seednet-ntp2.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://seednet-ntp2.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
424219,1,0,0,0,spt1.askey.ga:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,http://spt1.askey.ga:8080/hello,http://spt1.askey.ga:8080/download,http://spt1.askey.ga:8080/upload,ws://spt1.askey.ga:8080/ws
735,1,0,1,0,qw-tpspt1.wifly.com.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,远传电讯,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,3,http://qw-tpspt1.wifly.com.tw.prod.hosts.ooklaserver.net:8080/hello,http://qw-tpspt1.wifly.com.tw.prod.hosts.ooklaserver.net:8080/download,http://qw-tpspt1.wifly.com.tw.prod.hosts.ooklaserver.net:8080/upload,ws://qw-tpspt1.wifly.com.tw.prod.hosts.ooklaserver.net:8080/ws
421655,1,0,1,0,da-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,488,http://da-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/hello,http://da-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/download,http://da-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/upload,ws://da-speed.kbro.com.tw.prod.hosts.ooklaserver.net:8080/ws
426953,1,0,0,0,speedtest.twds.com.tw:8080,TW,,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/,,,3,http://speedtest.twds.com.tw:8080/hello,http://speedtest.twds.com.tw:8080/download,http://speedtest.twds.com.tw:8080/upload,ws://speedtest.twds.com.tw:8080/ws
404303,1,1,1,0,ntp-sptest.kbro.com.tw:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,3,https://ntp-sptest.kbro.com.tw:8080/hello,https://ntp-sptest.kbro.com.tw:8080/download,https://ntp-sptest.kbro.com.tw:8080/upload,wss://ntp-sptest.kbro.com.tw:8080/ws
404302,1,0,1,0,speedtest1.taipeinet.com.tw:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,3,http://speedtest1.taipeinet.com.tw:8080/hello,http://speedtest1.taipeinet.com.tw:8080/download,http://speedtest1.taipeinet.com.tw:8080/upload,ws://speedtest1.taipeinet.com.tw:8080/ws
980,1,0,1,0,spttp1.taiwanmobile.com:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,,3,http://spttp1.taiwanmobile.com:8080/hello,http://spttp1.taiwanmobile.com:8080/download,http://spttp1.taiwanmobile.com:8080/upload,ws://spttp1.taiwanmobile.com:8080/ws
